ar.L1.y,ar.L2.y,ma.L1.y,ma.L2.y,is_anomaly,window_label
0.5812267474595908,0.41851968156477737,1.074116796158177,0.4487806423878359,0,0-399
0.532317987426555,0.46748254901266334,0.9059644570624381,0.3308584510257653,0,200-599
0.6092241265397995,0.3905809565777659,0.8863108526240863,0.353074804787361,0,400-799
0.02123080268298916,0.9787015668427792,1.7821557037619105,0.7859470507868783,0,600-999
0.0031652628335336885,0.9968304111455469,1.7687519731913826,0.7843180213873536,0,800-1199
0.02748170188880039,0.9723001414224062,1.342892632840188,0.3622941965613589,0,1000-1399
0.02716716911955519,0.9726039735046129,1.3260786348124611,0.3445783136579464,0,1200-1599
0.028505328376254857,0.9712646128368678,1.290457763808087,0.31036198210543936,0,1400-1799
0.030187484389617825,0.9695700965814342,1.285290381547864,0.30421608221001745,0,1600-1999
0.5233407657026328,0.47637745864513076,1.3112539098300457,0.52071880592173,0,1800-2199
0.5516108499941734,0.44815939442860064,0.9511527821409498,0.35626644381322364,0,2000-2399
0.02728523987945386,0.9725360853695953,1.356662069407189,0.37375600209862475,0,2200-2599
0.002634465945439479,0.9973585910995729,1.830994957637221,0.8329853134689568,0,2400-2799
0.7367378654057393,0.26315103711466503,1.2459541824203035,0.5046044369471195,0,2600-2999
0.8526385054838173,0.14726600691833017,1.0596056295161438,0.4360707315081501,0,2800-3199
0.9256445358784171,0.07415944287794007,1.1818942595462918,0.4562381667617753,0,3000-3399
0.7621938011700182,0.23760128005568573,0.9076670051552443,0.4579907357582861,0,3200-3599
0.0015700212013349812,0.99842836270234,1.7469931679123627,0.7491632739699308,0,3400-3799
0.003347994949807309,0.9966502530629605,1.7937138132420514,0.812030029138954,0,3600-3999
0.03847513365993849,0.9611793535282201,1.7673437940867667,0.8164230579146214,0,3800-4199
0.799660784008924,0.2001426841257241,1.3456779845023898,0.5677403450970149,0,4000-4399
0.7376752383505711,0.26213190717776197,1.3769806241406088,0.6214440473341334,0,4200-4599
0.01115400323309279,0.9887568219450673,1.7075082125682486,0.7078001718099917,0,4400-4799
0.026249605754510963,0.9734982481977934,1.7040805625911963,0.7115662151385993,0,4600-4999
0.027338746756290666,0.9724022457554299,1.5358821866093386,0.545907455091134,0,4800-5199
0.02610641000210767,0.9736594700979159,1.5433655192189901,0.55317377047966,0,5000-5399
0.02373982528183105,0.97604200532405,1.331147002403487,0.34961503249515125,0,5200-5599
0.39709095739211775,0.6026845311070412,1.0328148201488674,0.28543347052378126,0,5400-5799
0.7485353279802048,0.2512458104628955,1.33823622959322,0.5691958260047782,0,5600-5999
0.02060561285472029,0.9792561623833939,1.761302955017634,0.7628592807438648,0,5800-6199
0.032413755424649526,0.9672776910674123,1.6979763473887086,0.7107357147972219,0,6000-6399
0.6266375993134852,0.37299212220800715,1.3527606070930556,0.6220042836438505,0,6200-6599
0.0025510165207168756,0.9974396512092908,1.738707942517047,0.7395909501186982,0,6400-6799
0.009239224896717801,0.9907175655965796,1.7852834418954595,0.7936397209554169,0,6600-6999
0.0020745075805930213,0.9979215544688996,1.756872981921881,0.7811501478192937,0,6800-7199
0.00499868422842864,0.9949846778392278,1.7696372624797445,0.806858951304313,0,7000-7399
0.008064740331655718,0.9918941716226747,1.7721651515567707,0.7896282027230898,0,7200-7599
0.12787580885790695,0.8719818335135511,1.4007699229422657,0.5281195418811759,0,7400-7799
0.858794645673721,0.14098115004208184,0.894458979190079,0.45789081214776883,0,7600-7999
0.6077169665714255,0.3920163615627772,1.420716953634916,0.6588052687921686,0,7800-8199
0.6880306700371046,0.3117403889911788,1.3230835507603427,0.5618788886895866,0,8000-8399
